item_id,pedido_id,produto,categoria,quantidade,preco_unitario
685,220,Monitor,Eletronicos,4,337.6
686,220,Sofa,Casa,1,591.77
687,220,Livro,Books,3,17.56
688,220,Notebook,Eletronicos,3,1436.65
689,220,Livro,Books,1,22.01
690,221,Notebook,Eletronicos,3,977.55
691,221,Notebook,Eletronicos,1,845.94
692,221,Caderno,Papelaria,4,6.36
693,221,Camiseta,Moda,4,24.19
694,221,Jaqueta,Moda,1,60.63
695,222,Livro,Books,2,38.15
696,223,Mouse,Eletronicos,1,37.17
697,223,Livro,Books,1,27.41
698,224,Sofa,Casa,2,717.25
699,224,Mouse,Eletronicos,4,42.29
700,224,Teclado,Eletronicos,1,107.18
701,225,Jaqueta,Moda,2,84.78
702,225,Teclado,Eletronicos,2,46.19
703,226,Mouse,Eletronicos,2,24.38
704,226,Caderno,Papelaria,1,5.93
705,226,Teclado,Eletronicos,3,44.23
706,226,Mesa,Casa,4,175.85
707,227,Mesa,Casa,3,312.25
708,227,Calca,Moda,2,70.93
709,227,Camiseta,Moda,3,29.12
710,227,Mouse,Eletronicos,2,39.76
711,227,Camiseta,Moda,3,36.45
712,228,Livro,Books,4,35.32
713,228,Teclado,Eletronicos,4,97.17
714,228,Monitor,Eletronicos,1,516.28
715,228,Teclado,Eletronicos,2,80.13
716,229,Camiseta,Moda,1,48.33
717,229,Livro,Books,2,34.39
718,229,Sofa,Casa,4,1007.83
719,230,Jaqueta,Moda,2,177.01
720,230,Mesa,Casa,4,428.45
721,230,Camiseta,Moda,3,45.44
722,230,Jaqueta,Moda,2,150.51
723,230,Mesa,Casa,4,501.4
724,231,Sofa,Casa,4,1170.68
725,231,Jaqueta,Moda,2,155.69
726,231,Livro,Books,2,32.02
727,231,Luminaria,Casa,3,147.86
728,232,Monitor,Eletronicos,4,701.86
729,233,Calca,Moda,3,46.65
730,233,Calca,Moda,3,31.03
731,233,Jaqueta,Moda,1,82.01
732,234,Jaqueta,Moda,4,122.11
733,234,Monitor,Eletronicos,1,642.15
734,234,Sofa,Casa,3,660.16
735,235,Livro,Books,2,25.09
736,235,Jaqueta,Moda,2,95.04
737,235,Sofa,Casa,4,499.79
738,236,Notebook,Eletronicos,1,2116.48
739,236,Mouse,Eletronicos,3,41.98
740,237,Notebook,Eletronicos,2,1324.1
741,238,Sofa,Casa,3,1123.12
742,238,Mouse,Eletronicos,2,58.2
743,238,Calca,Moda,1,86.17
744,238,Camiseta,Moda,2,52.53
745,238,Jaqueta,Moda,4,243.79
746,239,Monitor,Eletronicos,3,276.85
747,239,Luminaria,Casa,3,47.83
748,239,Monitor,Eletronicos,4,361.63
749,239,Jaqueta,Moda,2,70.26
750,240,Monitor,Eletronicos,2,510.32
751,240,Teclado,Eletronicos,1,94.9
752,240,Calca,Moda,2,71.27
753,240,Teclado,Eletronicos,2,87.0
754,241,Teclado,Eletronicos,3,91.12
755,241,Livro,Books,2,28.0
756,241,Livro,Books,2,27.72
757,242,Monitor,Eletronicos,3,618.97
758,242,Teclado,Eletronicos,1,111.28
759,242,Luminaria,Casa,1,90.02
760,242,Mouse,Eletronicos,3,58.4
761,243,Luminaria,Casa,2,89.41
762,243,Sofa,Casa,2,468.45
763,243,Camiseta,Moda,2,35.63
764,243,Livro,Books,3,25.22
765,243,Teclado,Eletronicos,2,87.15
766,244,Camiseta,Moda,4,26.11
767,244,Sofa,Casa,4,391.93
768,244,Jaqueta,Moda,1,80.15
769,244,Caderno,Papelaria,3,7.16
770,245,Sofa,Casa,1,818.45
771,245,Teclado,Eletronicos,3,92.01
772,245,Teclado,Eletronicos,2,87.96
773,245,Monitor,Eletronicos,1,767.47
774,245,Calca,Moda,2,88.29
775,246,Notebook,Eletronicos,1,1812.47
776,246,Livro,Books,4,26.92
777,247,Notebook,Eletronicos,2,2504.76
778,247,Livro,Books,4,37.61
779,247,Mouse,Eletronicos,2,58.3
780,248,Mesa,Casa,3,300.01
781,248,Mesa,Casa,3,210.85
782,249,Mesa,Casa,2,251.42
783,249,Calca,Moda,3,52.06
784,249,Caderno,Papelaria,3,8.2
785,250,Mesa,Casa,1,391.01
786,250,Camiseta,Moda,2,46.12
787,250,Camiseta,Moda,3,34.77
788,250,Teclado,Eletronicos,3,71.29
789,251,Teclado,Eletronicos,2,85.15
790,251,Livro,Books,1,29.7
791,251,Livro,Books,2,35.45
792,251,Caderno,Papelaria,4,13.51
793,251,Luminaria,Casa,4,113.38
794,252,Camiseta,Moda,2,59.65
795,252,Monitor,Eletronicos,3,721.54
796,252,Mesa,Casa,4,448.92
797,253,Caderno,Papelaria,4,4.65
798,253,Luminaria,Casa,3,49.11
799,253,Luminaria,Casa,2,48.16
800,253,Sofa,Casa,4,355.85
801,254,Livro,Books,4,36.4
802,254,Teclado,Eletronicos,1,77.5
803,254,Camiseta,Moda,3,48.28
804,254,Camiseta,Moda,4,46.05
805,254,Mouse,Eletronicos,2,45.79
806,255,Teclado,Eletronicos,3,50.25
807,255,Calca,Moda,2,45.75
808,255,Luminaria,Casa,4,51.23
809,255,Luminaria,Casa,4,42.08
810,256,Calca,Moda,3,109.99
811,257,Jaqueta,Moda,3,126.16
812,258,Notebook,Eletronicos,3,3358.15
813,258,Camiseta,Moda,3,60.2
814,259,Jaqueta,Moda,4,105.78
815,259,Mesa,Casa,1,321.53
816,259,Notebook,Eletronicos,3,1420.04
817,260,Jaqueta,Moda,2,203.57
818,260,Mouse,Eletronicos,4,56.57
819,260,Sofa,Casa,1,760.16
820,260,Monitor,Eletronicos,3,639.45
821,261,Calca,Moda,3,80.89
822,261,Monitor,Eletronicos,3,596.71
823,262,Monitor,Eletronicos,4,355.06
824,262,Sofa,Casa,1,639.45
825,262,Calca,Moda,2,46.32
826,263,Mouse,Eletronicos,3,46.98
827,263,Sofa,Casa,3,975.31
828,264,Caderno,Papelaria,2,6.92
829,264,Sofa,Casa,3,494.51
830,264,Notebook,Eletronicos,3,1132.77
831,264,Caderno,Papelaria,1,6.5
832,264,Livro,Books,4,18.09
833,265,Livro,Books,3,44.31
834,265,Camiseta,Moda,2,46.0
835,265,Luminaria,Casa,3,93.34
836,265,Luminaria,Casa,4,112.13
837,265,Teclado,Eletronicos,3,100.25
838,266,Calca,Moda,4,45.19
839,267,Luminaria,Casa,1,122.8
840,268,Caderno,Papelaria,1,13.44
841,268,Mesa,Casa,1,459.46
842,268,Monitor,Eletronicos,3,503.33
843,269,Luminaria,Casa,1,107.52
844,270,Jaqueta,Moda,2,147.33
845,270,Notebook,Eletronicos,2,2999.99
846,271,Camiseta,Moda,1,64.82
847,272,Caderno,Papelaria,2,7.91
848,272,Camiseta,Moda,2,28.33
849,272,Luminaria,Casa,1,64.41
850,272,Livro,Books,3,22.33
851,272,Camiseta,Moda,4,35.57
852,273,Sofa,Casa,3,548.22
853,274,Teclado,Eletronicos,2,34.76
854,274,Camiseta,Moda,3,22.38
855,275,Calca,Moda,2,60.43
856,275,Luminaria,Casa,3,74.18
857,275,Jaqueta,Moda,2,103.73
858,275,Camiseta,Moda,3,27.76
859,276,Teclado,Eletronicos,4,59.2
860,276,Sofa,Casa,2,354.19
861,277,Teclado,Eletronicos,1,39.63
862,277,Notebook,Eletronicos,2,869.84
863,277,Jaqueta,Moda,1,61.39
864,277,Camiseta,Moda,2,17.93
865,278,Camiseta,Moda,1,18.71
866,278,Mesa,Casa,1,143.7
867,278,Livro,Books,3,13.28
868,279,Mouse,Eletronicos,2,67.5
869,279,Luminaria,Casa,4,96.58
870,279,Jaqueta,Moda,4,155.61
871,279,Monitor,Eletronicos,4,485.47
872,279,Monitor,Eletronicos,4,742.67
873,280,Calca,Moda,4,101.71
874,280,Calca,Moda,3,100.45
875,281,Monitor,Eletronicos,4,720.41
876,281,Calca,Moda,4,88.06
877,281,Sofa,Casa,3,940.58
878,281,Livro,Books,2,51.34
879,282,Notebook,Eletronicos,1,1871.0
880,282,Monitor,Eletronicos,3,449.45
881,282,Camiseta,Moda,2,30.71
882,283,Sofa,Casa,1,378.03
883,283,Mouse,Eletronicos,3,23.39
884,283,Mesa,Casa,1,181.33
885,283,Calca,Moda,1,35.28
886,283,Teclado,Eletronicos,3,46.31
887,284,Livro,Books,2,38.59
888,285,Caderno,Papelaria,4,14.01
889,285,Luminaria,Casa,2,147.84
890,285,Camiseta,Moda,2,58.35
891,285,Calca,Moda,1,83.62
892,286,Livro,Books,1,22.86
893,286,Teclado,Eletronicos,2,69.73
894,286,Livro,Books,3,26.81
895,287,Teclado,Eletronicos,3,93.9
896,287,Sofa,Casa,3,707.51
897,287,Monitor,Eletronicos,4,512.76
898,288,Jaqueta,Moda,3,113.79
899,289,Mouse,Eletronicos,2,55.51
900,289,Caderno,Papelaria,2,16.94
901,289,Calca,Moda,3,92.47
902,290,Mouse,Eletronicos,4,47.52
903,290,Monitor,Eletronicos,4,698.98
904,290,Mesa,Casa,1,440.34
905,291,Luminaria,Casa,1,112.48
906,292,Jaqueta,Moda,3,74.01
907,292,Camiseta,Moda,2,21.81
908,292,Monitor,Eletronicos,1,228.6
909,292,Sofa,Casa,2,390.2
910,293,Calca,Moda,1,91.25
911,293,Calca,Moda,2,83.07
912,294,Caderno,Papelaria,3,6.38
913,295,Notebook,Eletronicos,3,2049.04
914,295,Livro,Books,3,24.55
915,295,Luminaria,Casa,1,79.41
916,295,Teclado,Eletronicos,1,68.05
917,295,Sofa,Casa,3,466.25
918,296,Monitor,Eletronicos,2,471.43
919,297,Livro,Books,3,12.2
920,298,Camiseta,Moda,2,18.52
921,298,Calca,Moda,4,44.5
922,299,Camiseta,Moda,4,57.12
923,299,Mouse,Eletronicos,3,57.98
924,300,Mouse,Eletronicos,2,46.53
925,300,Notebook,Eletronicos,4,2061.8
926,300,Mouse,Eletronicos,2,64.69
927,301,Sofa,Casa,3,439.54
928,301,Sofa,Casa,4,550.03
929,301,Camiseta,Moda,2,27.97
930,302,Calca,Moda,3,75.3
931,303,Teclado,Eletronicos,1,131.57
932,303,Mesa,Casa,2,422.73
933,304,Jaqueta,Moda,3,142.44
934,305,Calca,Moda,3,42.06
935,306,Mesa,Casa,3,269.81
936,307,Teclado,Eletronicos,1,123.69
937,307,Notebook,Eletronicos,1,2670.29
938,307,Notebook,Eletronicos,4,2439.87
939,307,Calca,Moda,1,73.84
940,308,Teclado,Eletronicos,1,50.77
941,308,Mouse,Eletronicos,3,19.77
942,309,Mouse,Eletronicos,1,34.76
943,309,Calca,Moda,4,58.59
944,309,Mouse,Eletronicos,2,39.14
945,309,Teclado,Eletronicos,3,64.11
946,309,Sofa,Casa,4,573.63
947,310,Sofa,Casa,1,904.13
948,310,Mesa,Casa,2,390.95
949,310,Mesa,Casa,4,393.19
950,310,Teclado,Eletronicos,4,131.37
951,310,Notebook,Eletronicos,3,2787.2
952,311,Camiseta,Moda,2,21.53
953,311,Livro,Books,3,11.1
954,311,Sofa,Casa,2,306.67
955,311,Monitor,Eletronicos,3,211.27
956,311,Mesa,Casa,1,193.88
957,312,Teclado,Eletronicos,4,67.2
958,312,Notebook,Eletronicos,3,1481.81
959,312,Mouse,Eletronicos,3,36.04
960,313,Notebook,Eletronicos,4,1082.66
961,313,Monitor,Eletronicos,4,293.39
962,314,Livro,Books,1,29.74
963,315,Mesa,Casa,1,326.37
964,315,Luminaria,Casa,1,68.39
965,315,Livro,Books,4,21.27
966,316,Monitor,Eletronicos,3,255.36
967,317,Monitor,Eletronicos,1,266.21
968,317,Luminaria,Casa,4,48.65
969,317,Monitor,Eletronicos,3,378.61
970,318,Luminaria,Casa,2,51.03
971,318,Notebook,Eletronicos,1,1209.19
972,319,Jaqueta,Moda,2,103.42
973,319,Mouse,Eletronicos,4,45.49
974,319,Notebook,Eletronicos,4,2011.42
975,319,Mesa,Casa,3,286.17
976,319,Monitor,Eletronicos,2,441.84
977,320,Calca,Moda,3,40.1
978,321,Calca,Moda,4,92.0
979,321,Sofa,Casa,1,832.07
980,321,Caderno,Papelaria,4,19.11
981,322,Luminaria,Casa,3,81.28
982,322,Teclado,Eletronicos,1,83.24
983,323,Camiseta,Moda,2,28.46
984,323,Notebook,Eletronicos,3,1698.1
985,323,Livro,Books,2,23.28
986,323,Luminaria,Casa,1,81.69
987,323,Calca,Moda,3,63.67
988,324,Monitor,Eletronicos,3,718.6
989,324,Caderno,Papelaria,4,18.45
990,324,Calca,Moda,3,96.52
991,324,Jaqueta,Moda,1,168.3
992,325,Luminaria,Casa,4,98.97
993,325,Monitor,Eletronicos,2,475.86
994,325,Notebook,Eletronicos,1,2323.37
995,325,Jaqueta,Moda,2,156.39
996,325,Camiseta,Moda,3,45.88
997,326,Sofa,Casa,4,530.12
998,326,Jaqueta,Moda,1,124.11
999,326,Camiseta,Moda,2,38.41
1000,327,Mesa,Casa,4,550.7
1001,328,Notebook,Eletronicos,1,2591.94
1002,328,Calca,Moda,1,62.07
1003,328,Sofa,Casa,3,772.79
1004,329,Mouse,Eletronicos,3,30.85
1005,329,Monitor,Eletronicos,4,275.42
1006,329,Monitor,Eletronicos,2,389.87
1007,329,Notebook,Eletronicos,3,1290.7
1008,329,Jaqueta,Moda,3,72.09
1009,330,Teclado,Eletronicos,4,130.3
1010,331,Caderno,Papelaria,4,12.19
1011,331,Sofa,Casa,3,575.86
1012,331,Monitor,Eletronicos,1,428.16
1013,331,Livro,Books,1,22.97
1014,332,Luminaria,Casa,1,34.1
1015,333,Luminaria,Casa,3,126.06
1016,333,Camiseta,Moda,2,62.84
1017,333,Sofa,Casa,3,899.54
1018,333,Luminaria,Casa,4,146.39
1019,333,Calca,Moda,4,104.27
1020,334,Sofa,Casa,3,484.8
1021,335,Sofa,Casa,2,559.02
1022,335,Caderno,Papelaria,1,8.79
1023,335,Calca,Moda,1,41.97
1024,335,Mesa,Casa,2,231.73
1025,336,Jaqueta,Moda,4,153.37
1026,336,Calca,Moda,4,64.92
1027,337,Camiseta,Moda,1,24.12
1028,337,Caderno,Papelaria,3,6.04
1029,337,Jaqueta,Moda,2,59.17
1030,338,Monitor,Eletronicos,4,418.35
1031,338,Caderno,Papelaria,2,8.9
1032,339,Calca,Moda,2,49.69
1033,340,Mouse,Eletronicos,2,58.29
1034,340,Camiseta,Moda,3,48.85
1035,340,Caderno,Papelaria,3,14.76
1036,340,Calca,Moda,3,86.02
1037,340,Notebook,Eletronicos,4,2048.28
1038,341,Notebook,Eletronicos,2,1553.09
1039,341,Caderno,Papelaria,2,8.66
1040,342,Caderno,Papelaria,2,11.14
1041,342,Luminaria,Casa,4,83.21
1042,342,Mouse,Eletronicos,4,64.95
1043,342,Caderno,Papelaria,1,11.23
1044,342,Camiseta,Moda,4,41.05
1045,343,Jaqueta,Moda,3,86.47
1046,343,Teclado,Eletronicos,1,55.4
1047,344,Mesa,Casa,2,172.81
1048,344,Teclado,Eletronicos,3,49.32
1049,344,Calca,Moda,1,35.84
1050,345,Teclado,Eletronicos,1,103.93
1051,345,Luminaria,Casa,3,117.71
1052,345,Luminaria,Casa,4,137.53
1053,345,Teclado,Eletronicos,3,139.59
1054,346,Livro,Books,4,17.17
1055,347,Camiseta,Moda,2,37.38
1056,347,Mesa,Casa,1,308.67
1057,347,Luminaria,Casa,1,91.96
1058,347,Livro,Books,4,25.87
1059,348,Sofa,Casa,4,298.87
1060,348,Luminaria,Casa,4,44.92
1061,348,Luminaria,Casa,2,37.25
1062,348,Calca,Moda,3,30.98
1063,349,Caderno,Papelaria,1,14.49
1064,350,Mesa,Casa,1,507.67
1065,351,Camiseta,Moda,1,18.44
1066,351,Livro,Books,3,15.35
1067,351,Mouse,Eletronicos,2,24.8
1068,352,Mouse,Eletronicos,2,55.61
1069,352,Sofa,Casa,4,859.44
1070,352,Calca,Moda,2,71.19
1071,352,Caderno,Papelaria,1,9.53
1072,353,Camiseta,Moda,1,51.93
1073,353,Calca,Moda,4,107.91
1074,353,Luminaria,Casa,4,97.33
1075,353,Monitor,Eletronicos,3,818.99
1076,353,Luminaria,Casa,1,113.78
1077,354,Calca,Moda,4,36.84
1078,354,Luminaria,Casa,4,46.86
1079,354,Jaqueta,Moda,4,87.8
1080,355,Luminaria,Casa,2,57.57
1081,355,Luminaria,Casa,3,48.87
1082,356,Sofa,Casa,4,883.82
1083,357,Luminaria,Casa,3,35.43
1084,357,Teclado,Eletronicos,3,45.21
1085,357,Notebook,Eletronicos,3,867.68
1086,357,Camiseta,Moda,4,23.26
1087,358,Livro,Books,4,14.43
1088,359,Monitor,Eletronicos,4,628.05
1089,359,Caderno,Papelaria,1,18.18
1090,359,Jaqueta,Moda,3,258.16
1091,359,Jaqueta,Moda,3,174.13
1092,360,Sofa,Casa,4,432.69
1093,360,Teclado,Eletronicos,2,67.75
1094,360,Caderno,Papelaria,1,8.01
1095,361,Caderno,Papelaria,1,13.77
1096,361,Mouse,Eletronicos,4,58.86
1097,361,Mesa,Casa,4,421.9
1098,361,Sofa,Casa,2,739.31
1099,361,Caderno,Papelaria,3,12.32
1100,362,Camiseta,Moda,1,19.99
1101,363,Calca,Moda,3,31.19
1102,363,Camiseta,Moda,3,19.43
1103,363,Calca,Moda,1,37.98
1104,363,Caderno,Papelaria,1,5.96
1105,363,Teclado,Eletronicos,1,42.98
1106,364,Calca,Moda,3,60.98
1107,364,Sofa,Casa,4,653.49
1108,364,Notebook,Eletronicos,4,1858.93
1109,364,Camiseta,Moda,3,28.1
1110,365,Mouse,Eletronicos,2,33.6
1111,365,Sofa,Casa,4,393.97
1112,365,Mesa,Casa,3,226.2
1113,366,Mesa,Casa,1,203.66
1114,366,Sofa,Casa,2,465.8
1115,366,Calca,Moda,3,54.4
1116,367,Caderno,Papelaria,3,9.6
1117,367,Luminaria,Casa,1,63.67
1118,367,Teclado,Eletronicos,4,60.1
1119,367,Teclado,Eletronicos,1,56.0
1120,368,Monitor,Eletronicos,1,942.86
1121,369,Caderno,Papelaria,4,8.89
1122,369,Camiseta,Moda,4,29.95
1123,370,Sofa,Casa,4,800.15
1124,370,Mesa,Casa,1,356.7
1125,370,Mouse,Eletronicos,1,60.99
1126,370,Caderno,Papelaria,2,14.73
1127,370,Camiseta,Moda,4,41.25
1128,371,Livro,Books,2,38.23
1129,371,Caderno,Papelaria,1,13.88
1130,371,Jaqueta,Moda,3,181.55
1131,371,Mesa,Casa,2,363.46
1132,371,Teclado,Eletronicos,3,95.17
1133,372,Mouse,Eletronicos,3,46.22
1134,372,Jaqueta,Moda,1,105.06
1135,372,Sofa,Casa,1,644.2
1136,372,Sofa,Casa,3,486.43
1137,373,Calca,Moda,1,47.07
1138,373,Sofa,Casa,1,712.16
1139,373,Mouse,Eletronicos,1,43.91
1140,374,Sofa,Casa,3,481.79
1141,374,Camiseta,Moda,1,27.23
1142,374,Calca,Moda,3,38.15
1143,375,Mouse,Eletronicos,4,33.09
1144,375,Luminaria,Casa,3,66.64
1145,375,Teclado,Eletronicos,1,66.38
1146,375,Camiseta,Moda,4,27.49
1147,375,Mouse,Eletronicos,4,37.79
1148,376,Caderno,Papelaria,2,13.75
1149,376,Caderno,Papelaria,1,12.2
1150,376,Sofa,Casa,3,832.48
1151,377,Mesa,Casa,1,339.1
1152,377,Calca,Moda,4,54.68
1153,377,Teclado,Eletronicos,2,78.01
1154,378,Mouse,Eletronicos,2,67.29
1155,378,Mesa,Casa,2,497.07
1156,378,Livro,Books,4,35.66
1157,379,Calca,Moda,3,52.77
1158,379,Teclado,Eletronicos,3,65.01
1159,380,Sofa,Casa,4,487.18
1160,380,Jaqueta,Moda,3,128.77
1161,380,Mesa,Casa,2,361.34
1162,381,Notebook,Eletronicos,1,1507.86
1163,381,Mesa,Casa,3,230.18
1164,381,Monitor,Eletronicos,4,458.35
1165,382,Caderno,Papelaria,2,13.99
1166,382,Calca,Moda,1,83.47
1167,383,Mouse,Eletronicos,1,45.59
1168,384,Livro,Books,4,20.09
1169,384,Sofa,Casa,1,510.71
1170,384,Jaqueta,Moda,2,85.86
1171,385,Mouse,Eletronicos,4,47.52
1172,385,Jaqueta,Moda,4,149.17
1173,386,Notebook,Eletronicos,1,2300.05
1174,386,Mouse,Eletronicos,3,73.25
1175,386,Livro,Books,3,47.09
1176,386,Caderno,Papelaria,2,15.07
1177,386,Jaqueta,Moda,3,160.98
1178,387,Sofa,Casa,3,677.58
1179,387,Sofa,Casa,3,496.04
1180,388,Camiseta,Moda,1,32.54
1181,388,Livro,Books,4,24.69
1182,389,Mesa,Casa,1,394.5
1183,389,Mesa,Casa,1,484.4
1184,389,Teclado,Eletronicos,3,135.02
1185,390,Caderno,Papelaria,4,9.79
1186,390,Teclado,Eletronicos,2,50.44
1187,390,Mouse,Eletronicos,1,33.04
1188,390,Caderno,Papelaria,2,7.63
1189,390,Notebook,Eletronicos,1,1372.7
1190,391,Teclado,Eletronicos,1,120.08
1191,391,Calca,Moda,2,94.71
1192,391,Teclado,Eletronicos,2,143.39
1193,391,Camiseta,Moda,2,55.24
1194,391,Monitor,Eletronicos,3,575.64
1195,392,Luminaria,Casa,2,107.89
1196,393,Calca,Moda,4,68.72
1197,393,Teclado,Eletronicos,2,87.5
1198,393,Jaqueta,Moda,1,172.1
1199,393,Caderno,Papelaria,2,11.61
1200,393,Notebook,Eletronicos,2,2566.65
1201,394,Notebook,Eletronicos,1,1082.44
1202,394,Camiseta,Moda,4,26.96
1203,395,Monitor,Eletronicos,4,487.37
1204,395,Calca,Moda,4,56.47
1205,395,Mouse,Eletronicos,1,36.94
1206,395,Luminaria,Casa,1,69.31
1207,396,Luminaria,Casa,4,63.33
1208,396,Notebook,Eletronicos,3,1565.41
1209,396,Camiseta,Moda,4,35.83
1210,396,Camiseta,Moda,2,32.61
1211,396,Notebook,Eletronicos,3,2098.72
1212,397,Livro,Books,3,19.08
1213,398,Luminaria,Casa,4,160.72
1214,399,Calca,Moda,4,40.7
1215,399,Notebook,Eletronicos,1,1498.3
1216,399,Mouse,Eletronicos,1,27.57
1217,399,Livro,Books,2,20.81
1218,399,Luminaria,Casa,2,55.66
1219,400,Monitor,Eletronicos,4,479.49
1220,400,Sofa,Casa,2,498.48
1221,401,Livro,Books,3,21.63
1222,401,Sofa,Casa,4,445.85
1223,401,Notebook,Eletronicos,1,1807.56
1224,401,Mesa,Casa,1,235.06
1225,401,Camiseta,Moda,3,36.58
1226,402,Camiseta,Moda,1,37.31
1227,402,Jaqueta,Moda,3,128.81
1228,403,Calca,Moda,1,97.58
1229,403,Mouse,Eletronicos,2,74.93
1230,403,Sofa,Casa,2,1113.97
1231,403,Teclado,Eletronicos,1,125.25
1232,403,Notebook,Eletronicos,4,3501.73
1233,404,Calca,Moda,4,85.68
1234,404,Teclado,Eletronicos,3,111.7
1235,404,Sofa,Casa,1,753.19
1236,404,Luminaria,Casa,2,136.14
1237,405,Calca,Moda,2,90.88
1238,405,Monitor,Eletronicos,3,654.35
1239,406,Mesa,Casa,2,340.27
1240,406,Sofa,Casa,4,608.77
1241,407,Notebook,Eletronicos,4,2296.22
1242,407,Jaqueta,Moda,1,189.4
1243,407,Mouse,Eletronicos,1,54.27
1244,407,Teclado,Eletronicos,1,147.96
1245,407,Calca,Moda,4,113.6
1246,408,Calca,Moda,2,98.92
1247,408,Monitor,Eletronicos,4,763.27
1248,408,Monitor,Eletronicos,2,809.11
1249,408,Mesa,Casa,2,385.2
1250,408,Sofa,Casa,3,1119.86
1251,409,Luminaria,Casa,3,115.58
1252,410,Mouse,Eletronicos,1,37.22
1253,411,Notebook,Eletronicos,2,1012.74
1254,411,Sofa,Casa,1,415.79
1255,411,Monitor,Eletronicos,4,289.44
1256,411,Jaqueta,Moda,4,90.28
1257,411,Camiseta,Moda,4,19.88
1258,412,Camiseta,Moda,3,57.65
1259,412,Luminaria,Casa,4,107.06
1260,412,Jaqueta,Moda,3,156.95
1261,413,Mouse,Eletronicos,1,76.1
1262,413,Monitor,Eletronicos,2,548.14
1263,413,Mesa,Casa,1,570.54
1264,414,Jaqueta,Moda,4,184.16
1265,414,Livro,Books,2,32.15
1266,414,Jaqueta,Moda,3,167.7
1267,415,Monitor,Eletronicos,1,670.79
1268,415,Calca,Moda,1,104.21
1269,416,Sofa,Casa,2,927.6
1270,416,Notebook,Eletronicos,4,2862.18
1271,416,Mesa,Casa,1,396.82
1272,416,Monitor,Eletronicos,3,585.37
1273,416,Monitor,Eletronicos,1,765.81
1274,417,Monitor,Eletronicos,1,177.03
1275,417,Monitor,Eletronicos,4,171.24
1276,417,Camiseta,Moda,1,17.24
1277,418,Jaqueta,Moda,3,100.67
1278,418,Mesa,Casa,4,328.64
1279,419,Monitor,Eletronicos,3,485.47
1280,419,Luminaria,Casa,3,108.65
1281,420,Teclado,Eletronicos,3,111.17
1282,421,Mesa,Casa,4,586.59
1283,421,Teclado,Eletronicos,2,130.0
1284,421,Jaqueta,Moda,3,172.98
1285,421,Livro,Books,2,40.62
1286,422,Monitor,Eletronicos,4,367.92
1287,422,Notebook,Eletronicos,1,1206.56
1288,423,Mouse,Eletronicos,1,67.43
1289,423,Calca,Moda,3,108.57
1290,423,Mesa,Casa,1,486.3
1291,423,Monitor,Eletronicos,4,725.65
1292,423,Monitor,Eletronicos,3,633.93
1293,424,Notebook,Eletronicos,3,2102.35
1294,424,Notebook,Eletronicos,4,2367.77
1295,424,Jaqueta,Moda,1,146.85
1296,424,Teclado,Eletronicos,1,121.98
1297,424,Luminaria,Casa,4,110.71
1298,425,Mouse,Eletronicos,2,45.43
1299,425,Camiseta,Moda,3,37.57
1300,426,Monitor,Eletronicos,2,388.81
1301,426,Caderno,Papelaria,4,7.8
1302,426,Monitor,Eletronicos,4,315.09
1303,426,Livro,Books,2,19.22
1304,427,Sofa,Casa,4,914.17
1305,428,Monitor,Eletronicos,4,469.74
1306,428,Teclado,Eletronicos,3,104.25
1307,429,Livro,Books,3,19.08
1308,430,Livro,Books,4,24.37
1309,430,Mouse,Eletronicos,4,51.04
1310,431,Luminaria,Casa,3,44.87
1311,432,Jaqueta,Moda,1,224.52
1312,432,Mesa,Casa,3,486.02
1313,433,Calca,Moda,4,110.82
1314,434,Livro,Books,4,27.38
1315,435,Sofa,Casa,3,795.94
1316,435,Livro,Books,4,27.37
1317,435,Teclado,Eletronicos,3,88.37
1318,435,Caderno,Papelaria,2,13.05
1319,435,Notebook,Eletronicos,4,1932.4
1320,436,Mesa,Casa,3,621.47
1321,437,Monitor,Eletronicos,2,411.44
1322,437,Monitor,Eletronicos,2,302.14
1323,437,Monitor,Eletronicos,2,383.03
1324,437,Monitor,Eletronicos,1,386.39
1325,438,Luminaria,Casa,3,114.09
1326,438,Sofa,Casa,3,832.59
1327,438,Camiseta,Moda,2,47.18
1328,438,Mesa,Casa,2,478.54
1329,439,Caderno,Papelaria,2,6.01
1330,439,Jaqueta,Moda,4,60.14
1331,439,Calca,Moda,2,32.35
1332,439,Calca,Moda,4,30.23
1333,440,Camiseta,Moda,1,47.43
1334,440,Mouse,Eletronicos,4,53.45
1335,440,Luminaria,Casa,3,99.73
1336,440,Monitor,Eletronicos,4,676.89
1337,440,Mesa,Casa,1,384.31
1338,441,Mesa,Casa,1,309.76
1339,441,Camiseta,Moda,2,26.93
1340,441,Calca,Moda,4,67.68
1341,441,Teclado,Eletronicos,1,75.88
1342,442,Luminaria,Casa,1,85.13
1343,442,Sofa,Casa,2,777.17
1344,443,Mouse,Eletronicos,2,31.85
1345,443,Mouse,Eletronicos,2,33.33
1346,444,Luminaria,Casa,3,149.46
1347,444,Notebook,Eletronicos,4,3133.4
1348,444,Teclado,Eletronicos,2,143.32
1349,444,Camiseta,Moda,4,57.2
1350,444,Luminaria,Casa,4,113.6
1351,445,Luminaria,Casa,1,106.02
1352,445,Mesa,Casa,3,501.19
1353,446,Sofa,Casa,4,707.77
1354,446,Jaqueta,Moda,3,165.12
1355,447,Livro,Books,2,16.47
