pedido_id,cliente_id,data_pedido,valor_total,status
681,369,2025-02-10,401.23,aprovado
682,593,2025-12-13,45.74,aprovado
683,291,2025-12-17,81.97,aprovado
684,438,2025-10-18,545.52,aprovado
685,104,2025-04-01,3797.47,aprovado
686,315,2025-04-12,732.87,aprovado
687,680,2025-08-20,927.47,cancelado
688,773,2025-05-22,282.5,aprovado
689,315,2025-08-13,589.89,aprovado
690,563,2025-02-21,9853.41,aprovado
691,742,2025-12-19,3374.22,aprovado
692,645,2025-04-14,5414.14,aprovado
693,351,2025-09-04,31.2,aprovado
694,698,2025-10-12,91.18,aprovado
695,358,2025-10-07,2539.88,aprovado
696,450,2025-04-15,4247.44,aprovado
697,62,2025-05-16,1233.13,aprovado
698,680,2025-02-18,388.88,aprovado
699,684,2025-06-16,1503.6,aprovado
700,690,2025-08-15,675.09,aprovado
701,425,2025-12-06,223.86,aprovado
702,100,2025-03-21,3861.51,aprovado
703,74,2025-08-14,1544.94,aprovado
704,318,2025-05-04,7773.6,aprovado
705,446,2025-04-30,5672.23,aprovado
706,421,2025-02-17,3731.88,aprovado
707,57,2025-03-13,11612.38,aprovado
708,794,2025-09-16,147.24,aprovado
709,575,2025-01-23,142.23,cancelado
710,198,2025-05-09,3770.43,aprovado
711,458,2025-01-12,1679.32,aprovado
712,104,2025-12-07,66.8,aprovado
713,36,2025-08-22,82.98,cancelado
714,32,2025-10-27,313.6,aprovado
715,660,2025-02-05,7571.52,aprovado
716,749,2025-03-10,494.47,aprovado
717,476,2025-11-22,517.61,aprovado
718,2,2025-10-18,264.43,aprovado
719,21,2025-10-31,53.56,aprovado
720,74,2025-01-29,528.43,cancelado
721,340,2025-08-20,4520.04,aprovado
722,705,2025-11-05,701.82,aprovado
723,334,2025-08-18,112.06,aprovado
724,575,2025-08-07,6424.06,cancelado
725,569,2025-01-17,7844.83,aprovado
726,428,2025-03-01,5885.48,aprovado
727,702,2025-10-11,236.67,cancelado
728,116,2025-10-18,48.33,aprovado
729,666,2025-04-06,1910.47,aprovado
730,451,2025-12-18,72.73,aprovado
731,794,2025-03-08,3644.68,aprovado
732,90,2025-10-04,1408.3,aprovado
733,429,2025-02-23,1859.98,aprovado
734,264,2025-11-13,1586.52,cancelado
735,34,2025-01-08,254.69,devolvido
736,361,2025-04-25,2360.98,aprovado
737,139,2025-05-09,46.26,aprovado
738,8,2025-06-02,6545.78,aprovado
739,685,2025-12-15,19.24,cancelado
740,542,2025-10-12,77.86,aprovado
741,112,2025-02-11,2428.91,aprovado
742,691,2025-12-12,4261.93,cancelado
743,371,2025-08-05,639.57,aprovado
744,223,2025-08-08,2786.12,aprovado
745,678,2025-03-09,7733.33,aprovado
746,765,2025-05-08,404.51,devolvido
747,28,2025-08-24,16.59,aprovado
748,348,2025-01-19,16624.58,aprovado
749,570,2025-04-30,193.26,aprovado
750,544,2025-12-15,1318.33,aprovado
751,472,2025-11-10,1538.95,aprovado
752,428,2025-06-20,8107.73,cancelado
753,36,2025-12-03,1279.7,aprovado
754,167,2025-08-27,116.93,aprovado
755,297,2025-03-03,4651.25,aprovado
756,131,2025-10-31,1218.57,aprovado
757,691,2025-06-20,1821.14,aprovado
758,573,2025-12-06,3036.52,aprovado
759,553,2025-12-31,242.42,cancelado
760,213,2025-11-19,1453.01,devolvido
761,678,2025-04-11,1184.99,aprovado
762,447,2025-11-23,799.38,aprovado
763,682,2025-02-13,417.65,aprovado
764,617,2025-06-15,37.64,aprovado
765,410,2025-01-08,3157.33,aprovado
766,537,2025-03-16,2109.7,cancelado
767,73,2025-02-05,1666.07,aprovado
768,684,2025-12-19,1530.35,aprovado
769,730,2025-05-26,106.09,aprovado
770,346,2025-06-11,,aprovado
771,244,2025-01-09,11486.79,aprovado
772,444,2025-12-18,99.73,aprovado
773,64,2025-11-01,5303.72,aprovado
774,734,2025-08-04,113.86,cancelado
775,520,2025-06-14,1146.42,cancelado
776,515,2025-03-21,8614.88,aprovado
777,665,2025-02-16,3946.1,aprovado
778,371,2025-09-25,572.99,cancelado
779,377,2025-11-30,3118.28,aprovado
780,438,2025-09-05,55.33,aprovado
781,523,2025-06-06,107.81,aprovado
782,304,2025-06-24,641.59,cancelado
783,513,2025-08-23,7160.08,aprovado
784,235,2025-08-06,1516.38,aprovado
785,773,2025-08-21,635.15,aprovado
786,263,2025-11-19,254.35,cancelado
787,777,2025-12-10,5044.64,aprovado
788,18,2025-05-11,5531.87,aprovado
789,149,2025-08-19,7824.94,cancelado
790,537,2025-10-19,211.85,aprovado
791,619,2025-11-10,3626.51,aprovado
792,635,2025-03-07,1226.47,cancelado
793,661,2025-03-30,325.33,aprovado
794,626,2025-06-03,2287.5,aprovado
795,539,2025-11-18,2351.68,aprovado
796,310,2025-06-11,2013.23,cancelado
797,325,2025-01-16,1724.42,aprovado
798,570,2025-09-17,5518.4,aprovado
799,425,2025-06-21,1076.88,aprovado
800,697,2025-09-28,63.27,aprovado
801,438,2025-09-26,576.33,aprovado
802,209,2025-01-21,25066.47,aprovado
803,491,2025-01-11,315.0,aprovado
804,700,2025-09-13,776.83,cancelado
805,242,2025-08-12,2886.37,aprovado
806,764,2025-09-10,74.44,cancelado
807,432,2025-02-20,55.73,aprovado
808,640,2025-08-06,4774.87,aprovado
809,87,2025-04-11,2575.29,cancelado
810,669,2025-05-16,570.84,aprovado
811,387,2025-01-28,3380.66,aprovado
812,449,2025-10-16,4396.18,aprovado
813,623,2025-11-10,202.75,devolvido
814,633,2025-06-12,2742.35,aprovado
815,73,2025-09-28,544.18,devolvido
816,602,2025-12-13,271.65,aprovado
817,798,2025-04-25,530.22,cancelado
818,165,2025-03-09,498.84,aprovado
819,617,2025-01-30,2697.96,aprovado
820,316,2025-07-30,2075.01,aprovado
821,781,2025-11-23,170.98,aprovado
822,461,2025-09-28,1276.37,aprovado
823,451,2025-11-28,1694.72,aprovado
824,11,2025-10-31,2777.46,aprovado
825,408,2025-08-14,4302.91,aprovado
826,124,2025-05-26,108.07,cancelado
827,281,2025-02-06,1530.59,devolvido
828,379,2025-08-03,665.53,aprovado
829,70,2025-04-21,5541.65,aprovado
830,273,2025-03-13,2290.3,cancelado
831,413,2025-03-30,7157.7,aprovado
832,414,2025-01-22,14567.49,aprovado
833,133,2025-02-24,631.64,cancelado
834,738,2025-01-09,5251.66,aprovado
835,618,2025-05-03,736.87,aprovado
836,352,2025-03-31,969.74,aprovado
837,272,2025-04-19,1048.33,aprovado
838,227,2025-01-18,1004.32,aprovado
839,125,2025-03-28,3830.18,cancelado
840,371,2025-12-19,3927.5,aprovado
841,84,2025-05-12,10958.14,aprovado
842,439,2025-04-06,892.99,cancelado
843,518,2025-11-09,2309.82,aprovado
844,263,2025-03-09,870.76,aprovado
845,716,2025-12-05,1359.73,aprovado
846,220,2025-08-22,7254.34,aprovado
847,586,2025-11-23,169.06,aprovado
848,251,2025-05-19,130.69,cancelado
849,545,2025-12-27,1003.57,aprovado
850,142,2025-01-16,984.57,aprovado
851,262,2025-12-14,91.03,aprovado
852,681,2025-06-22,2292.11,aprovado
853,760,2025-08-27,1343.99,cancelado
854,279,2025-10-20,192.88,aprovado
855,260,2025-05-26,2266.66,cancelado
856,420,2025-04-19,8511.04,aprovado
857,715,2025-01-16,1861.96,aprovado
858,348,2025-06-05,1819.34,aprovado
859,377,2025-09-28,,devolvido
860,664,2025-01-12,8669.38,cancelado
861,701,2025-12-18,,aprovado
862,22,2025-08-20,181.59,cancelado
863,729,2025-08-21,7874.0,aprovado
864,288,2025-03-26,11068.43,aprovado
865,319,2025-09-17,410.15,aprovado
866,528,2025-01-01,5111.43,aprovado
867,52,2025-03-17,159.67,aprovado
868,316,2025-06-04,3001.01,cancelado
869,314,2025-08-13,2153.11,aprovado
870,423,2025-02-06,65.99,aprovado
871,126,2025-09-16,840.65,cancelado
872,402,2025-01-20,9928.04,aprovado
873,688,2025-05-24,22.6,aprovado
874,636,2025-08-30,686.77,aprovado
875,661,2025-12-10,4152.36,cancelado
876,787,2025-11-03,1474.3,cancelado
877,518,2025-01-30,1153.35,aprovado
878,691,2025-10-10,612.6,aprovado
879,177,2025-04-21,301.75,cancelado
880,199,2025-05-22,1101.03,aprovado
881,33,2025-03-24,1096.97,aprovado
882,250,2025-05-26,7130.31,aprovado
883,357,2025-02-07,871.38,aprovado
884,349,2025-11-07,129.94,aprovado
885,199,2025-03-02,11930.34,aprovado
886,400,2025-08-10,635.1,aprovado
887,531,2025-09-29,211.37,aprovado
888,553,2025-01-25,210.46,aprovado
889,64,2025-01-10,4937.48,aprovado
890,186,2025-11-22,395.52,aprovado
891,474,2025-08-08,1219.43,aprovado
892,669,2025-08-25,253.19,aprovado
893,657,2025-05-23,6460.5,aprovado
894,492,2025-11-16,197.65,aprovado
895,654,2025-04-08,1320.12,cancelado
896,797,2025-01-29,2183.94,aprovado
897,508,2025-01-11,1810.44,aprovado
898,185,2025-08-09,7586.96,cancelado
899,485,2025-03-25,1138.97,aprovado
900,69,2025-08-10,1325.74,devolvido
901,694,2025-05-25,13437.54,aprovado
902,781,2025-02-09,11244.66,aprovado
903,639,2025-10-09,31.29,aprovado
904,768,2025-10-10,183.25,devolvido
905,119,2025-02-19,16364.76,aprovado
906,762,2025-08-09,22.49,aprovado
907,5,2025-08-26,1165.83,cancelado
908,24,2025-01-03,6654.27,aprovado
909,362,2025-12-11,28.33,aprovado
910,347,2025-09-11,,aprovado
911,118,2025-12-20,31.38,aprovado
912,181,2025-11-18,419.81,aprovado
913,278,2025-08-12,4026.53,aprovado
914,786,2025-03-22,142.47,devolvido
915,189,2025-12-30,19.34,aprovado
916,722,2025-01-07,1120.51,aprovado
917,307,2025-01-14,3734.67,aprovado
918,176,2025-02-04,1060.52,cancelado
919,477,2025-12-26,896.94,aprovado
920,334,2025-09-19,771.16,aprovado
921,60,2025-10-27,31.86,aprovado
922,70,2025-12-08,,aprovado
923,762,2025-08-14,2149.26,aprovado
924,702,2025-02-24,254.01,aprovado
925,89,2025-02-05,3688.33,aprovado
926,754,2025-12-10,104.03,devolvido
927,532,2025-09-30,18.77,aprovado
928,557,2025-08-22,5187.25,aprovado
929,696,2025-12-22,2494.32,aprovado
930,220,2025-11-22,5716.32,aprovado
931,212,2025-01-14,39.27,aprovado
932,769,2025-08-12,,aprovado
933,588,2025-12-16,127.05,cancelado
934,176,2025-08-17,603.63,cancelado
935,363,2025-05-16,349.36,aprovado
936,650,2025-09-16,2719.87,aprovado
937,357,2025-02-06,21017.04,aprovado
938,41,2025-09-04,1351.51,cancelado
939,47,2025-01-14,13647.48,aprovado
940,376,2025-01-19,164.12,aprovado
941,678,2025-11-04,515.63,aprovado
942,295,2025-01-01,77.6,aprovado
943,185,2025-03-08,,aprovado
944,450,2025-09-21,5500.67,aprovado
945,344,2025-03-08,274.06,aprovado
946,365,2025-01-22,10453.83,aprovado
947,503,2025-05-05,2352.18,aprovado
948,503,2025-04-02,353.1,cancelado
949,734,2025-01-07,1781.79,aprovado
950,336,2025-10-12,,aprovado
951,114,2025-05-12,5027.39,aprovado
952,25,2025-10-23,6901.52,aprovado
953,166,2025-09-02,115.21,aprovado
954,211,2025-08-19,106.58,aprovado
955,797,2025-06-21,2118.54,aprovado
956,727,2025-11-07,151.76,aprovado
957,255,2025-11-21,4244.68,aprovado
958,136,2025-01-05,2572.84,aprovado
959,300,2025-05-25,14.89,aprovado
960,574,2025-08-28,6285.57,devolvido
961,696,2025-08-04,2267.56,aprovado
962,655,2025-03-12,329.08,aprovado
963,492,2025-02-19,14466.98,aprovado
964,592,2025-05-19,3697.01,aprovado
965,227,2025-08-01,6609.98,aprovado
966,43,2025-04-08,7633.7,aprovado
967,299,2025-09-02,5897.25,aprovado
968,192,2025-01-06,681.77,aprovado
969,787,2025-01-18,2270.22,cancelado
970,112,2025-02-02,200.09,devolvido
971,184,2025-10-02,535.87,aprovado
972,485,2025-06-27,6797.24,aprovado
973,342,2025-05-08,475.05,aprovado
974,561,2025-12-11,,aprovado
975,712,2025-09-23,320.43,devolvido
976,752,2025-04-19,342.67,aprovado
977,161,2025-06-29,1294.45,aprovado
978,5,2025-06-12,556.2,cancelado
979,117,2025-03-04,11848.58,aprovado
980,537,2025-05-27,3457.64,aprovado
981,397,2025-10-27,231.75,aprovado
982,556,2025-05-20,261.92,aprovado
983,110,2025-04-16,5500.88,aprovado
984,113,2025-06-28,2927.04,aprovado
985,460,2025-04-16,4304.42,aprovado
986,422,2025-06-20,3760.41,aprovado
987,149,2025-11-15,1253.41,cancelado
988,177,2025-03-07,5644.97,aprovado
989,674,2025-06-02,10596.13,aprovado
990,581,2025-01-06,530.92,aprovado
991,486,2025-08-24,291.22,aprovado
992,470,2025-01-08,798.35,aprovado
993,770,2025-03-12,197.27,aprovado
994,524,2025-02-25,4973.39,devolvido
995,41,2025-08-27,5653.57,cancelado
996,681,2025-08-24,174.07,aprovado
997,485,2025-04-29,2257.88,devolvido
998,33,2025-10-27,1489.59,cancelado
999,660,2025-11-27,817.24,aprovado
1000,566,2025-10-08,1141.43,aprovado
1001,261,2025-05-29,123.6,cancelado
1002,276,2025-02-07,1407.98,aprovado
1003,19,2025-06-22,9118.72,aprovado
1004,575,2025-08-23,824.89,aprovado
1005,278,2025-02-11,97.28,aprovado
1006,576,2025-12-13,868.54,cancelado
1007,134,2025-01-26,2908.1,aprovado
1008,59,2025-02-10,2650.1,aprovado
1009,616,2025-04-04,499.15,aprovado
1010,707,2025-08-04,3070.44,aprovado
1011,686,2025-04-23,4678.85,cancelado
1012,372,2025-03-26,8048.25,devolvido
1013,521,2025-09-29,2732.98,aprovado
1014,673,2025-08-03,1871.96,aprovado
1015,519,2025-09-30,70.32,aprovado
1016,2,2025-06-19,6888.36,aprovado
1017,126,2025-08-19,1502.46,aprovado
1018,718,2025-11-09,2516.93,cancelado
1019,657,2025-08-13,110.35,cancelado
1020,550,2025-06-24,2369.56,aprovado
1021,109,2025-08-09,63.52,aprovado
1022,484,2025-04-11,3164.21,aprovado
1023,76,2025-08-07,2521.8,aprovado
1024,306,2025-07-30,311.29,aprovado
1025,224,2025-11-15,6986.16,aprovado
1026,270,2025-05-10,1965.74,aprovado
1027,455,2025-08-01,533.22,aprovado
1028,437,2025-04-26,1171.2,aprovado
1029,261,2025-06-11,106.0,aprovado
1030,185,2025-09-17,313.9,aprovado
1031,453,2025-04-15,4019.21,aprovado
1032,567,2025-08-16,965.95,aprovado
1033,572,2025-11-02,4649.5,cancelado
1034,5,2025-09-16,375.34,aprovado
1035,501,2025-01-03,1806.5,aprovado
1036,348,2025-09-15,883.48,aprovado
1037,422,2025-05-17,830.55,aprovado
1038,622,2025-02-19,765.16,devolvido
1039,365,2025-04-24,381.98,aprovado
1040,180,2025-09-09,2823.21,devolvido
1041,466,2025-02-14,362.95,aprovado
1042,42,2025-09-13,1307.83,aprovado
1043,595,2025-01-18,1049.24,aprovado
1044,234,2025-05-03,1931.63,aprovado
1045,416,2025-09-24,4618.81,aprovado
1046,486,2025-09-05,299.7,aprovado
1047,581,2025-11-23,58.05,aprovado
1048,297,2025-01-30,3846.28,aprovado
1049,127,2025-08-21,1437.92,aprovado
1050,83,2025-02-02,4096.44,cancelado
1051,350,2025-06-03,3134.85,devolvido
1052,254,2025-01-20,10617.96,aprovado
1053,62,2025-05-22,24954.6,aprovado
1054,209,2025-12-25,620.23,aprovado
1055,702,2025-03-29,1054.54,aprovado
1056,163,2025-06-06,418.94,aprovado
1057,16,2025-06-11,3487.3,cancelado
1058,278,2025-08-31,1025.23,aprovado
1059,735,2025-08-07,,aprovado
1060,800,2025-05-23,1027.51,aprovado
1061,201,2025-10-29,3519.9,aprovado
1062,11,2025-11-04,1017.04,cancelado
1063,118,2025-04-08,,aprovado
1064,531,2025-01-05,22657.39,aprovado
1065,299,2025-06-13,9362.09,aprovado
1066,456,2025-10-22,1265.52,aprovado
1067,166,2025-06-19,60.6,cancelado
1068,509,2025-06-11,481.82,aprovado
1069,170,2025-11-09,37.47,aprovado
1070,43,2025-05-02,6856.0,aprovado
1071,777,2025-04-04,2517.63,aprovado
1072,633,2025-03-21,4711.65,cancelado
1073,367,2025-02-06,348.0,aprovado
1074,665,2025-06-06,644.3,aprovado
1075,646,2025-12-18,480.47,aprovado
1076,367,2025-02-27,3283.2,aprovado
1077,620,2025-09-12,1685.3,aprovado
1078,510,2025-02-12,13407.75,aprovado
1079,574,2025-02-23,1406.27,aprovado
1080,588,2025-01-31,1509.26,aprovado
1081,9,2025-12-01,451.22,aprovado
1082,282,2025-05-10,3083.33,devolvido
1083,624,2025-01-05,525.83,aprovado
1084,53,2025-09-02,2090.32,aprovado
1085,512,2025-12-14,104.86,aprovado
1086,481,2025-09-01,883.67,aprovado
1087,5,2025-01-04,5486.08,aprovado
1088,697,2025-12-08,660.17,aprovado
1089,205,2025-02-26,103.08,aprovado
1090,161,2025-08-20,3542.17,aprovado
1091,311,2025-04-27,1706.74,cancelado
1092,278,2025-11-05,63.46,aprovado
1093,403,2025-06-25,843.24,cancelado
1094,414,2025-02-03,1304.81,aprovado
1095,440,2025-09-12,280.66,aprovado
1096,620,2025-01-16,14066.06,aprovado
1097,761,2025-09-18,6448.66,cancelado
1098,377,2025-06-24,830.72,cancelado
1099,357,2025-09-24,714.73,aprovado
1100,73,2025-10-26,5643.23,cancelado
1101,473,2025-08-25,1463.95,cancelado
1102,240,2025-08-16,7734.43,cancelado
1103,778,2025-04-18,15581.69,aprovado
1104,455,2025-08-30,1784.84,aprovado
1105,87,2025-04-09,4064.03,aprovado
1106,170,2025-08-04,231.35,aprovado
1107,225,2025-10-25,395.62,aprovado
1108,369,2025-11-19,,cancelado
1109,281,2025-02-26,1186.62,aprovado
1110,247,2025-03-07,414.36,aprovado
1111,245,2025-09-06,95.18,aprovado
1112,689,2025-11-01,790.77,aprovado
1113,325,2025-08-09,861.56,aprovado
1114,415,2025-05-22,252.1,aprovado
1115,421,2025-06-30,2536.77,aprovado
1116,735,2025-01-21,11758.5,aprovado
1117,37,2025-09-29,274.32,cancelado
1118,94,2025-08-10,5607.66,aprovado
1119,292,2025-01-14,1341.49,aprovado
1120,414,2025-12-01,400.95,aprovado
1121,548,2025-12-12,722.94,cancelado
1122,636,2025-05-11,1759.8,aprovado
1123,135,2025-01-04,17657.23,aprovado
1124,200,2025-11-12,87.41,aprovado
1125,111,2025-02-08,796.21,aprovado
1126,460,2025-08-23,21.45,aprovado
1127,413,2025-08-25,159.03,aprovado
1128,67,2025-05-10,161.46,aprovado
1129,148,2025-11-06,499.44,aprovado
1130,45,2025-08-09,1238.4,aprovado
1131,49,2025-04-13,8184.24,aprovado
1132,5,2025-10-25,2959.7,cancelado
1133,718,2025-02-09,2071.4,cancelado
1134,173,2025-08-10,2181.13,aprovado
1135,504,2025-09-07,7899.31,cancelado
1136,479,2025-11-08,163.79,aprovado
1137,742,2025-03-14,598.05,aprovado
1138,175,2025-06-10,1363.58,aprovado
1139,498,2025-11-01,61.61,aprovado
1140,435,2025-04-24,119.57,aprovado
1141,50,2025-09-04,1535.93,devolvido
1142,172,2025-02-08,9071.65,cancelado
1143,272,2025-04-26,9433.64,aprovado
1144,434,2025-10-11,3263.76,cancelado
1145,458,2025-04-18,318.68,aprovado
1146,270,2025-12-02,2153.14,aprovado
1147,123,2025-12-09,541.77,aprovado
1148,408,2025-11-28,1271.12,devolvido
1149,201,2025-04-16,544.33,aprovado
1150,474,2025-11-30,34.05,cancelado
1151,377,2025-10-07,68.27,aprovado
1152,776,2025-02-20,52.9,aprovado
1153,630,2025-08-19,1227.16,aprovado
1154,95,2025-01-31,6137.86,cancelado
1155,349,2025-09-11,640.75,aprovado
1156,775,2025-11-15,788.57,aprovado
1157,568,2025-08-26,162.47,cancelado
1158,431,2025-09-11,2260.35,aprovado
1159,28,2025-06-20,8057.64,aprovado
1160,449,2025-08-15,244.67,aprovado
1161,515,2026-01-01,159.87,aprovado
1162,743,2025-03-23,10085.01,aprovado
1163,3,2025-11-07,239.14,aprovado
1164,419,2025-12-25,604.6,aprovado
1165,597,2025-02-22,1514.14,aprovado
1166,491,2025-08-27,9890.38,aprovado
1167,42,2025-08-16,135.68,aprovado
1168,224,2025-08-14,8352.01,aprovado
1169,50,2025-02-07,11337.0,aprovado
1170,66,2025-12-11,4507.54,devolvido
1171,24,2025-06-23,686.58,aprovado
1172,265,2025-03-17,10166.81,aprovado
1173,608,2025-08-25,412.65,aprovado
1174,796,2025-01-29,1962.5,aprovado
1175,327,2025-09-06,1316.98,aprovado
1176,495,2025-11-14,431.28,cancelado
1177,706,2025-05-23,1304.01,cancelado
1178,134,2025-11-19,114.96,cancelado
1179,644,2025-09-24,629.11,aprovado
1180,740,2025-04-05,6025.9,aprovado
1181,356,2025-12-07,1271.61,aprovado
1182,191,2025-02-03,2568.78,aprovado
1183,241,2025-05-30,6919.38,aprovado
1184,659,2025-04-22,934.94,aprovado
1185,561,2025-12-19,118.98,aprovado
1186,733,2025-12-08,165.99,aprovado
1187,203,2025-05-19,186.04,cancelado
1188,401,2025-10-01,189.67,aprovado
1189,650,2025-09-25,269.54,cancelado
1190,595,2025-09-01,6379.96,cancelado
1191,369,2025-10-24,2433.07,aprovado
1192,597,2025-09-08,234.04,aprovado
1193,265,2025-06-26,2560.7,aprovado
1194,691,2025-03-20,7550.49,aprovado
1195,283,2025-01-29,362.83,aprovado
1196,411,2025-02-23,11362.85,aprovado
1197,437,2025-12-01,3979.34,cancelado
1198,30,2025-03-23,276.7,aprovado
1199,170,2025-04-29,14742.55,aprovado
1200,597,2025-02-15,17049.3,cancelado
1201,443,2025-10-26,203.41,cancelado
1202,708,2025-04-25,3586.26,aprovado
1203,715,2025-01-26,3310.63,aprovado
1204,368,2025-09-01,5604.01,cancelado
1205,680,2025-06-29,1725.01,aprovado
1206,247,2025-11-01,1098.37,aprovado
1207,454,2025-09-12,1652.14,aprovado
1208,473,2025-08-28,416.1,aprovado
1209,550,2025-04-06,235.27,cancelado
1210,445,2025-09-01,1439.84,aprovado
1211,351,2025-09-23,396.66,aprovado
1212,792,2025-05-11,14477.38,aprovado
1213,52,2025-06-14,851.97,aprovado
1214,191,2025-09-11,3571.28,aprovado
1215,505,2025-12-22,3686.45,aprovado
1216,375,2025-11-08,924.65,aprovado
1217,153,2025-02-18,106.35,aprovado
1218,151,2025-11-19,3181.3,cancelado
1219,78,2025-08-22,8068.78,cancelado
1220,91,2025-08-08,268.43,aprovado
1221,489,2025-08-22,1929.48,aprovado
1222,383,2025-05-17,3252.3,aprovado
1223,565,2025-01-11,23905.94,aprovado
1224,448,2025-06-19,4241.75,cancelado
1225,749,2025-05-27,515.04,aprovado
1226,783,2025-10-19,4807.88,aprovado
1227,668,2025-11-27,798.51,aprovado
1228,727,2025-02-28,4804.25,aprovado
1229,749,2025-10-09,275.9,aprovado
1230,689,2025-08-08,147.57,aprovado
1231,362,2025-05-20,10659.75,aprovado
1232,339,2025-12-21,482.14,cancelado
1233,646,2025-12-13,4610.42,aprovado
1234,296,2025-12-18,1130.56,cancelado
1235,5,2025-12-05,109.91,devolvido
1236,564,2025-02-08,9874.73,aprovado
1237,739,2025-01-01,3797.09,cancelado
1238,108,2025-01-02,297.53,aprovado
1239,692,2025-10-15,574.41,aprovado
1240,432,2025-08-29,6589.5,aprovado
1241,53,2025-04-30,1032.94,aprovado
1242,658,2025-05-12,3012.75,aprovado
1243,724,2025-08-26,4447.48,aprovado
1244,168,2025-11-25,304.16,aprovado
1245,80,2025-05-05,443.72,aprovado
1246,122,2025-11-29,44.96,aprovado
1247,688,2025-12-16,583.17,aprovado
1248,347,2025-01-29,3871.93,aprovado
1249,611,2025-04-17,258.98,aprovado
1250,235,2025-02-10,528.69,aprovado
1251,638,2025-02-06,,cancelado
1252,607,2025-08-06,585.08,cancelado
1253,281,2025-11-10,164.84,aprovado
1254,532,2025-05-27,3413.21,aprovado
1255,564,2025-06-29,6767.09,aprovado
1256,368,2025-10-24,2633.53,cancelado
1257,97,2025-06-26,8956.52,cancelado
1258,216,2025-10-30,90.06,aprovado
1259,68,2025-10-06,1047.29,aprovado
1260,587,2025-12-02,952.47,aprovado
1261,652,2025-11-23,2436.93,aprovado
1262,601,2025-08-15,2670.97,aprovado
1263,632,2025-03-08,5316.57,aprovado
1264,604,2025-11-16,162.29,cancelado
1265,669,2025-03-26,5246.32,cancelado
1266,243,2025-07-31,6451.32,aprovado
